Antarctica/DumontDUrville	Antarctica/DumontDUrville	683001055b6ef9dc9d88734e0eddd1782f1c3643b7c13a75e9cf8e9052006e19
Antarctica/Macquarie	Antarctica/Macquarie	68e66523321d4f07af6935e84240e57b1d8b4850eb83ae06bd17dc2e77c20c03
Antarctica/Mawson	Antarctica/Mawson	518ba2052134a99fb69240406ba5eae60f4d5e0f96fd1d0ffab976b653b48c77
Antarctica/McMurdo	Antarctica/McMurdo	0e06e7e55aedbc92ef5b3d106e7c392ab1628cfd8a428b20e92e99028a0bfbb9
Antarctica/Palmer	Antarctica/Palmer	dcc5df85005a441e7bfe3a8764c97e33f2b8f0d3057b8cc02dceef68cc92e71c
Antarctica/Rothera	Antarctica/Rothera	5de75d44bd984c37c45b3408ee70ea7d6f937e0fb911e6f1b07b0c1f2cc6b9d2
Antarctica/South_Pole	Antarctica/McMurdo	0e06e7e55aedbc92ef5b3d106e7c392ab1628cfd8a428b20e92e99028a0bfbb9
Antarctica/Syowa	Antarctica/Syowa	46853e94276af2eea8e86c2f152a871c092df195dc51273b8fc7091faa4b461c
Antarctica/Troll	Antarctica/Troll	b38cf417fb8acf1ddb88a8c4cef1f06f9eb5df65d1b3a211db67c2420956e462
Antarctica/Vostok	Antarctica/Vostok	703a7e078c0a5c4f14e5bff3a89225c5d198f802003024c93991b76d164128d7
Arctic/Longyearbyen	Arctic/Longyearbyen	a7fd9932d785d4d690900b834c3563c1810c1cf2e01711bcc0926af6c0767cb7
Asia/Aden	Asia/Aden	46853e94276af2eea8e86c2f152a871c092df195dc51273b8fc7091faa4b461c
Asia/Almaty	Asia/Almaty	f3b58d30a085ed6d95eadab92ef5f90d75a88bd32ec230806377fd760c2e8b8b
Asia/Amman	Asia/Amman	28e9ca3b8ff55d1950bcb1bad464db7ca2264ad8700473129f35751315bc8b94
Asia/Anadyr	Asia/Anadyr	df46dd66eae0e10fff942a47e74f5313453ba4e70463aab18efb8f17d6a2e727
Asia/Aqtau	Asia/Aqtau	6d18f6eef1b91ef19e80583978828d9aaddd7ed7989abeca993b382453beed23
Asia/Aqtobe	Asia/Aqtobe	3e6ef22397267f3c7c0865d1da64090e3b47d76282a71f1ecc529c862255549e
Asia/Ashgabat	Asia/Ashgabat	3932c7750f2314f0efc6efc8c0a5ff7375b78dd37a7bb146a0248411bd172aec
Asia/Ashkhabad	Asia/Ashgabat	3932c7750f2314f0efc6efc8c0a5ff7375b78dd37a7bb146a0248411bd172aec
Asia/Atyrau	Asia/Atyrau	d581b84332f13d16507861e23ab6e6d1c46cf04453360d4d17d7561305b63e2d
Asia/Baghdad	Asia/Baghdad	cc57ba2d749fba82631ac9984cc1a326d05c00c2e2285903ee3efe55aa8ac07f
Asia/Bahrain	Asia/Bahrain	6160d6575a371c75b19e6c25cf03160b9dc2f386583e42bf8189fdf8fd17c785
Asia/Baku	Asia/Baku	fd687a38d6916ad31cf65a7018eeb307da53137f0d678a16838ffeb19975ee60
Asia/Bangkok	Asia/Bangkok	cdc8e2c282d8bc9a5e9c3caf2fc45ff4e9e5cd18f5dec8cb873340ad7c584d64
Asia/Barnaul	Asia/Barnaul	506158258bed818552f13aacaaf8faa743900a6377cdd63dc084d683c3831be9
Asia/Beirut	Asia/Beirut	16033882a6d6169e8ab949d59fe1fc5085d9813c9d05e3b10dd6de6c9d06a547
Asia/Bishkek	Asia/Bishkek	4577715716a2139cf15f96ad425fbb65eb04799563b025c1199e9c25b554f691
Asia/Brunei	Asia/Brunei	dda8e0208df167e59cf9da9745348cc3ca904434a35e5481231c84fec0d11939
Asia/Calcutta	Asia/Kolkata	3a00bdbe1bc4959e727567c730ba51b03455ecd455f7c190c5ad14386eb79b0d
Asia/Chita	Asia/Chita	d4b99eddc70ee3b4798264dee550aad4149bd26ff5a295a26eadb5cef6659ed8
Asia/Choibalsan	Asia/Ulaanbaatar	fbe23c3fafdee01b5121edf009290fb701cebbf93dacfb30f8aa90287242f6f3
Asia/Chongqing	Asia/Shanghai	bf8b7ed82fe6e63e6d98f8cea934eeac901cd16aba85eb5755ce3f8b4289ea8a
Asia/Chungking	Asia/Shanghai	bf8b7ed82fe6e63e6d98f8cea934eeac901cd16aba85eb5755ce3f8b4289ea8a
Asia/Colombo	Asia/Colombo	400ca32bb82d5d459f2ee8eed4cd07dff7b0ea24ccf9bc1fccee686e0bda1f2f
Asia/Dacca	Asia/Dhaka	ac21a61306d6e2a91453641f4e3e732ebc9d542abc1d35a5d5db2a10340ebefa
Asia/Damascus	Asia/Damascus	02d6530d1cc7101ed09cac455efb56b0d508d5c0827b6eec01fa437d07743306
Asia/Dhaka	Asia/Dhaka	ac21a61306d6e2a91453641f4e3e732ebc9d542abc1d35a5d5db2a10340ebefa
Asia/Dili	Asia/Dili	e5f7021e45486642d5f1372ca8143c1ecb482c4a73ddacb7306194eac80dc4b0
Asia/Dubai	Asia/Dubai	0d9ea5053e83188032a6fb4d301d5db688f43011e5b6b1f917a11b71a0da7b16
Asia/Dushanbe	Asia/Dushanbe	f2a6e7efaadff71bb8ecd61575f1af8e791fd8a67134de49f1e905897533dc04
Asia/Famagusta	Asia/Famagusta	dfce5f6da467c7e99d11a5ea4b204a5410c328fcc218a6f29d662def9c300ae8
Asia/Gaza	Asia/Gaza	f8f0bffe018e0da0c682fe4b2f31fba6d34b6cd752b4f931198e0b99e6ef70d5
Asia/Harbin	Asia/Shanghai	bf8b7ed82fe6e63e6d98f8cea934eeac901cd16aba85eb5755ce3f8b4289ea8a
Asia/Hebron	Asia/Hebron	e05ba37ee13e10221780a5b8a6fd25c6ad999008fb8c3c2dd2b7b3b80d1f1738
Asia/Ho_Chi_Minh	Asia/Ho_Chi_Minh	47e45e54cade31c1131b44a27e37dee73f8f810a54b0a8d3e9d55b10acd3dec1
Asia/Hong_Kong	Asia/Hong_Kong	f4068f73246db97417f73467453564c57d6646ce4909b9fa2536923efcd7eb4f
Asia/Hovd	Asia/Hovd	7aa02f0f645fb887d20e1b6a939f0c102223cf95f5e0e1d9eda3b8cf5e249dd9
Asia/Irkutsk	Asia/Irkutsk	b16c69f20fda49f15a9f867217db3afa9117e55830c62fe336feefc0dd3a5c8a
Asia/Istanbul	Europe/Istanbul	2a7163b16b94806f69991348e7d0a60c46eb61b1f0305f5f4b83f613db10806f
Asia/Jakarta	Asia/Jakarta	e2a099ea48b1f7166b88d219b326f7c44373d08909cd9723b44346946fd6a384
Asia/Jayapura	Asia/Jayapura	0546b4917d6239d7f413ebfbe35e61ee5d2542fe03042617ff77406d8990d315
Asia/Jerusalem	Asia/Jerusalem	9fcde8d584dea0585f5c8727aaf35f48a149e0dbd3a83bf6cef8bca9c14021e3
Asia/Kabul	Asia/Kabul	a4d2304df8921bbd4118abeb84aaa8d71771724031f6f7dcc799c96a7acbf354
Asia/Kamchatka	Asia/Kamchatka	422c7cc77b3e9bc5137a2c3334f072fd942f0335ff69a8a1cff3f32df4e251a7
Asia/Karachi	Asia/Karachi	ba3a38c2ffb7a1af6d7eb153e63b0b70461c8de19e051806d90c1d5e0fe28d4e
Asia/Kashgar	Asia/Urumqi	849cafd377611cc2fc2b41891ab63c6fb3343949045db961fd16267593315ad4
Asia/Kathmandu	Asia/Kathmandu	76b8f1bfe072231a1d9e7f8501310e27c0d08048c48f7422860b6477c142c438
Asia/Katmandu	Asia/Kathmandu	76b8f1bfe072231a1d9e7f8501310e27c0d08048c48f7422860b6477c142c438
Asia/Khandyga	Asia/Khandyga	7dd1033ac0c990bb843726ea217b53888e24d9edb874a1c37c14f0c3d02d6d2c
Asia/Kolkata	Asia/Kolkata	3a00bdbe1bc4959e727567c730ba51b03455ecd455f7c190c5ad14386eb79b0d
Asia/Krasnoyarsk	Asia/Krasnoyarsk	6ee348e52d60ede79d2be3e99eb2e40451590d4c82b47c5cc570d0185d80468b
Asia/Kuala_Lumpur	Asia/Kuala_Lumpur	0954b2d9a301d94f4348024606a71bbcb2fa24d3cd3709f5bc8bca605039785d
Asia/Kuching	Asia/Kuching	dda8e0208df167e59cf9da9745348cc3ca904434a35e5481231c84fec0d11939
Asia/Kuwait	Asia/Kuwait	46853e94276af2eea8e86c2f152a871c092df195dc51273b8fc7091faa4b461c
Asia/Macao	Asia/Macau	9abf3d8bfc293285a102da99ac5d9219ca082dc530eab62b0e42143400deb3b1
Asia/Macau	Asia/Macau	9abf3d8bfc293285a102da99ac5d9219ca082dc530eab62b0e42143400deb3b1
Asia/Magadan	Asia/Magadan	c00b9f30658bfecd40c369779b201f045b6b44e54f7acddd32836e0c4a0dc13f
Asia/Makassar	Asia/Makassar	355f63fd14ee894e3b9af26f7ca13c75a5c7e4015827c2a2e20bc70494b1c8b7
Asia/Manila	Asia/Manila	1681a62321489c79277c4d74dcf6e20fae46530b269d85b3179a06cacd3706a6
Asia/Muscat	Asia/Muscat	0d9ea5053e83188032a6fb4d301d5db688f43011e5b6b1f917a11b71a0da7b16
Asia/Nicosia	Asia/Nicosia	4d862a5a9f2c2b40300541c0a74c2eba2859b90d7d45776ddbc6ed877df33812
Asia/Novokuznetsk	Asia/Novokuznetsk	6985bdae9731a5fff3ace65cdaf9a972a822b8244a30707594cae2a08e37282c
Asia/Novosibirsk	Asia/Novosibirsk	2369f830212569df6c31cc8900073861d553e9ec1b851efd3a8000ba11097c26
Asia/Omsk	Asia/Omsk	cbbbb8ec439b077c08f0cc4a1c145314cf8111966a846a730e0ef1e657302576
Asia/Oral	Asia/Oral	43e19ff39348bdd02d539d999207fbf2b5473e583ce71c8c7bd666f726e1d29a
Asia/Phnom_Penh	Asia/Phnom_Penh	cdc8e2c282d8bc9a5e9c3caf2fc45ff4e9e5cd18f5dec8cb873340ad7c584d64
Asia/Pontianak	Asia/Pontianak	a34c748cd4e5c23894a80cc65ff1e5cef08caeedb3514460438c73a52f79c5db
Asia/Pyongyang	Asia/Pyongyang	3710b975af284d9e12b621509e5863969f454d1b8c33e5f0b2add8838cb4c640
Asia/Qatar	Asia/Qatar	6160d6575a371c75b19e6c25cf03160b9dc2f386583e42bf8189fdf8fd17c785
Asia/Qostanay	Asia/Qostanay	e6d6648f5a34a78bda444b0f3b4620222c3a7837f572a3b9db1fb410c83fd8be
Asia/Qyzylorda	Asia/Qyzylorda	265b4a0c49ee1e62101987454c024c0c3a5d0c0fc7c6324e0071da57b905ae54
Asia/Rangoon	Asia/Yangon	e89d835c811d4da44aa8b386782ce8828df085aa0ee8f25661a9881d2f00e90c
Asia/Riyadh	Asia/Riyadh	46853e94276af2eea8e86c2f152a871c092df195dc51273b8fc7091faa4b461c
Asia/Saigon	Asia/Ho_Chi_Minh	47e45e54cade31c1131b44a27e37dee73f8f810a54b0a8d3e9d55b10acd3dec1
Asia/Sakhalin	Asia/Sakhalin	33f4c177ed378fedd873d2b0846128053c1227158ed653c11bb9ddb2dd7a3c6a
Asia/Samarkand	Asia/Samarkand	299feafba18c0d58096fc445a9cadb55c3c2d162dcce8942942e27640d4754d5
Asia/Seoul	Asia/Seoul	64a70b6fbcc9b65e762dbd25eb89b6f40c137146edc8dbd4d081eafacdab78de
Asia/Shanghai	Asia/Shanghai	bf8b7ed82fe6e63e6d98f8cea934eeac901cd16aba85eb5755ce3f8b4289ea8a
Asia/Singapore	Asia/Singapore	0954b2d9a301d94f4348024606a71bbcb2fa24d3cd3709f5bc8bca605039785d
Asia/Srednekolymsk	Asia/Srednekolymsk	d3a9a88deb456c37786a0d69f0d2b4160eab17638e9d93054510bdd0dd804d97
Asia/Taipei	Asia/Taipei	a04c2c72f4f76a83178d036dd97d157ee1f32e478e44dda7a5c10923687ee6cf
Asia/Tashkent	Asia/Tashkent	d2fa4dda023d198e74cf59de6bacc23c57f607a542bba5d0407c7897aae19d32
Asia/Tbilisi	Asia/Tbilisi	38dfd4cefd954d293a99179f354f9a23eaa4aad0a8517ea810256aa5e4b8d9e2
Asia/Tehran	Asia/Tehran	65ac5ec01f3721d608195a49bdca7c7accb3de27df020c44cec8fb70cada4377
Asia/Tel_Aviv	Asia/Jerusalem	9fcde8d584dea0585f5c8727aaf35f48a149e0dbd3a83bf6cef8bca9c14021e3
Asia/Thimbu	Asia/Thimphu	37a77fbdf16f60e45f327af57c7263612b780c139149b2e2ff64feaf67490672
Asia/Thimphu	Asia/Thimphu	37a77fbdf16f60e45f327af57c7263612b780c139149b2e2ff64feaf67490672
Asia/Tokyo	Asia/Tokyo	59a3871430f0d3b93e619fa30a43a41d1e88bdd49ff26f09d0f405a500706f96
Asia/Tomsk	Asia/Tomsk	05fec6a054dc51e3f6858cae629aee2638b7ded704a0b3fef34a37f00ea2e335
Asia/Ujung_Pandang	Asia/Makassar	355f63fd14ee894e3b9af26f7ca13c75a5c7e4015827c2a2e20bc70494b1c8b7
Asia/Ulaanbaatar	Asia/Ulaanbaatar	fbe23c3fafdee01b5121edf009290fb701cebbf93dacfb30f8aa90287242f6f3
Asia/Ulan_Bator	Asia/Ulaanbaatar	fbe23c3fafdee01b5121edf009290fb701cebbf93dacfb30f8aa90287242f6f3
Asia/Urumqi	Asia/Urumqi	849cafd377611cc2fc2b41891ab63c6fb3343949045db961fd16267593315ad4
Asia/Ust-Nera	Asia/Ust-Nera	e8d92e575cce9acfb8a87421abe70673e72a11580a1e4eea77730b0ccf9ed810
Asia/Vientiane	Asia/Vientiane	cdc8e2c282d8bc9a5e9c3caf2fc45ff4e9e5cd18f5dec8cb873340ad7c584d64
Asia/Vladivostok	Asia/Vladivostok	ce4397b840e0a715fc1d01a00e587d49b010cc739a3715f65d223a63880c0fe9
Asia/Yakutsk	Asia/Yakutsk	c43eb3038136dbc742d6621443b70c3bef4b39149f13e1689346b01831ba8ee9
Asia/Yangon	Asia/Yangon	e89d835c811d4da44aa8b386782ce8828df085aa0ee8f25661a9881d2f00e90c
Asia/Yekaterinburg	Asia/Yekaterinburg	ab5ede532a8e10ad8b25829760b089ab2963faf99a086daf48d32db6aad04d19
Asia/Yerevan	Asia/Yerevan	a4b10175c840f07f65fbd85d03a1631e6c1a8f94f58eea4ad2ef9ba2bd4a29ad
Atlantic/Azores	Atlantic/Azores	e97069fab820f211114ded9cf9b4ca6a160f9640e7dac44e06eaa8f7001db4f1
Atlantic/Bermuda	Atlantic/Bermuda	3eec6a0f6703f7d3f38dbf211fdf43c2cd39dddff35e76478de1f4919f0b48b2
Atlantic/Canary	Atlantic/Canary	5cc9b1065b1c3c85978626ae2b2fdde5bc57e318cd30cfb9570f381706644f4d
Atlantic/Cape_Verde	Atlantic/Cape_Verde	139b2ceb1a48a43d20fd5103b053058be96db1e6e9f7c3c14a950ba15c480325
Atlantic/Faeroe	Atlantic/Faroe	230d2a074981baf887e70dd0cbc8dac4239eb34ed91e1db0916f0c3d4589aa3d
Atlantic/Faroe	Atlantic/Faroe	230d2a074981baf887e70dd0cbc8dac4239eb34ed91e1db0916f0c3d4589aa3d
Atlantic/Jan_Mayen	Arctic/Longyearbyen	a7fd9932d785d4d690900b834c3563c1810c1cf2e01711bcc0926af6c0767cb7
Atlantic/Madeira	Atlantic/Madeira	d85def2e6a7b3939b864c48bc72215410ea25de19490a28f7947621a6a95bae2
Atlantic/Reykjavik	Atlantic/Reykjavik	f3e7fcaa0e9840ff4169d3567d8fb5926644848f4963d7acf92320843c5d486e
Atlantic/South_Georgia	Atlantic/South_Georgia	90f19f08b403d82ebf5dce53c809aa9973fe19874b2cfb9ca419f74bbc9b5aef
Atlantic/St_Helena	Atlantic/St_Helena	f3e7fcaa0e9840ff4169d3567d8fb5926644848f4963d7acf92320843c5d486e
Atlantic/Stanley	Atlantic/Stanley	42a41df085a494d6a930a8cde6f17bbef567e0afb297754abcce7390229a6c23
Australia/ACT	Australia/Sydney	820d45a868a88f81c731d5b2c758b4ed000039b6260a80433f8e0f094a604b59
Australia/Adelaide	Australia/Adelaide	1a4d52746455981db7dc8f961135c0302673ecbec7573a0de1a52821c80daf78
Australia/Brisbane	Australia/Brisbane	da4556cfd088feab5f75be7983488be7d814042ee59cedc651a948431b470036
Australia/Broken_Hill	Australia/Broken_Hill	77393d2ef180ff1452b670088c016e4c9f14c33feceea1961909a25cf803b0b6
Australia/Canberra	Australia/Sydney	820d45a868a88f81c731d5b2c758b4ed000039b6260a80433f8e0f094a604b59
Australia/Currie	Australia/Hobart	d4801581fd00037b013d71616b119fbbd510fdca5de06369b10f718a8da5e32d
Australia/Darwin	Australia/Darwin	6687b16e181d52557895e57e76106ee80c43564272e37c6b3dbf5443711009d2
Australia/Eucla	Australia/Eucla	dcdaac15f33347afa54943d588d5c100ec893eaca8922b2c7bbb835eead44699
Australia/Hobart	Australia/Hobart	d4801581fd00037b013d71616b119fbbd510fdca5de06369b10f718a8da5e32d
Australia/LHI	Australia/Lord_Howe	f368bd25659c0293d02bb79ec7dac7d5b73a92dffafce14b4dd2ffb8ba11aada
Australia/Lindeman	Australia/Lindeman	887902734409ee26907df8934d7415276b30b02ed02712d430740e1821659139
Australia/Lord_Howe	Australia/Lord_Howe	f368bd25659c0293d02bb79ec7dac7d5b73a92dffafce14b4dd2ffb8ba11aada
Australia/Melbourne	Australia/Melbourne	5fb24f3048ff4985b27e0585324a7a14e993e867f28d1fa517d8451a04dabe71
Australia/NSW	Australia/Sydney	820d45a868a88f81c731d5b2c758b4ed000039b6260a80433f8e0f094a604b59
Australia/North	Australia/Darwin	6687b16e181d52557895e57e76106ee80c43564272e37c6b3dbf5443711009d2
Australia/Perth	Australia/Perth	66cb9e95c042d587d6ba01f60ab94e5d07120c3e20194242a1b0755be6aea47a
Australia/Queensland	Australia/Brisbane	da4556cfd088feab5f75be7983488be7d814042ee59cedc651a948431b470036
Australia/South	Australia/Adelaide	1a4d52746455981db7dc8f961135c0302673ecbec7573a0de1a52821c80daf78
Australia/Sydney	Australia/Sydney	820d45a868a88f81c731d5b2c758b4ed000039b6260a80433f8e0f094a604b59
Australia/Tasmania	Australia/Hobart	d4801581fd00037b013d71616b119fbbd510fdca5de06369b10f718a8da5e32d
Australia/Victoria	Australia/Melbourne	5fb24f3048ff4985b27e0585324a7a14e993e867f28d1fa517d8451a04dabe71
Australia/West	Australia/Perth	66cb9e95c042d587d6ba01f60ab94e5d07120c3e20194242a1b0755be6aea47a
Australia/Yancowinna	Australia/Broken_Hill	77393d2ef180ff1452b670088c016e4c9f14c33feceea1961909a25cf803b0b6
Brazil/Acre	America/Rio_Branco	563b9052bebaf2986ae5b707e34afde013e7641287cc97ff31005f33a0dbf7a5
Brazil/DeNoronha	America/Noronha	434af71ad039cb644690e8f9e8e4d91b9b6e072d41ea47db872ac9a8281fdbb8
Brazil/East	America/Sao_Paulo	fa2ceb222f065c0289f3997ff0c54ba05a74a599b4522870fa86a96e24e18891
Brazil/West	America/Manaus	f6482b869af207de18395a2c8499628a20d27fd9b08dbdce6705f41eeb0d46b9
CET	Europe/Brussels	b10f9542a8509f0a63ebca78e3d80432dd86b8ea296400280febd9cfa76e8288
CST6CDT	America/Chicago	c27b739ff46a7df0594e120d725b439217e11e44ea9a50cdc49130383b5482e7
Canada/Atlantic	America/Halifax	90ee5a841336a132df592e0a5f5e456ca5dfa39c20f9ff6fc35fe130e2121a28
Canada/Central	America/Winnipeg	00dcf0606054d4f927416e0b47e1fdda2e5ce036fde4b53e51084f8566428c3a
Canada/Eastern	America/Toronto	815ab4db7a1b1292867d2f924b718e1bba32455ce9f92205db2feb65029c6761
Canada/Mountain	America/Edmonton	0eada6c5c48d59984c591ab1c30b4c71aab000818cc243b3cfe996f1f26c715f
Canada/Newfoundland	America/St_Johns	bfdf6afc014c3e597930cc4ca7df1aa98e347268acdb07224df4eab36fe46f49
Canada/Pacific	America/Vancouver	129a2eef5b147dfbc7075addef04f492bbe8de8917015e39fd359c385a72dba4
Canada/Saskatchewan	America/Regina	fc91ee9ecdb6e6213e4c773d345a7e441ab83d650b02e1b0d8e2dba4e07f50cc
Canada/Yukon	America/Whitehorse	0b26388cd7747f335275fd4795819f6a4b40a661fbd6d44d465a4e10edf60c6b
Chile/Continental	America/Santiago	fd006953c2b442a2e1e66db2a967dd932a4824390f01cddd9c801ce63450c715
Chile/EasterIsland	Pacific/Easter	13054cef85e3b1ba0f5712bd6d699d7789d3aedbdab0fd7394b771acc07f61a1
Cuba	America/Havana	9ace6b0aeab6c81338f55993ca632d15037773968137596477c8e3cca767366f
EET	Europe/Athens	f1fd678b0548e329b38934f6281255e698dfa761ad1ff841f6ccb79606c61345
EST	America/Panama	a78d73067ba3cbd94f8a23dfdd6aa8b68cb33b18484bc17b4e20ea1aec2f0a81
EST5EDT	America/New_York	d7f2206b3a45989fc9ad63d558922532fa7352280d5f87176bf1db79cb1d1fa9
Egypt	Africa/Cairo	89cb9a36212fb82e933dcd9faa10efdfa969a29ec80c32063bbb4518c033d1be
Eire	Europe/Dublin	fe9a7bce7d31709ac5d0c26b5d51f3a54a3e6b7095cbabcc3b74c41119e2941a
Etc/GMT	UTC	dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7
Etc/GMT+0	UTC	dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7
Etc/GMT+1	Etc/GMT+1	e4bf68f1311482d075d69a086a0f39bd176ad3c2cc0d9999e833e7ed4a8f2ff8
Etc/GMT+10	Etc/GMT+10	22f0718aa414efaab335bbb1468f0087dacf4124464062a9fd246ce6ed4f3e43
Etc/GMT+11	Etc/GMT+11	f4c7c5a45a7faedf4f92c323436dd53a58abde1cd39672f3ff9576b5fa2785b5
Etc/GMT+12	Etc/GMT+12	976e97085a7d21b8171af330ecd1e01f32196c7af2d81e6a1987e13031c556bc
Etc/GMT+2	Etc/GMT+2	61b6ea1fb07a8cda101088f2578fbc6b67170fd9460b7bd02a7124636b9c0c62
Etc/GMT+3	Etc/GMT+3	ab70fd0cb7e64c1500a3860c9cd50d5142ab024292c0ce50faf7ac77d03a4994
Etc/GMT+4	Etc/GMT+4	52084a304de569748367babbe180dbe0570b9f336a5d0c9d719a501efb2c3f69
Etc/GMT+5	Etc/GMT+5	4d9e6a6a810b96ccd6fd9e4576a00430a93c63fc6ee5785904d654728e794ab3
Etc/GMT+6	Etc/GMT+6	ff69372d9e71f21563330c260b1e86a94c16fafd48bce901ac98d81f96c3e90c
Etc/GMT+7	Etc/GMT+7	0e2f09e37d161abf7c5b0f79b5d7c8a3c846c645507c9be5c79e5a9ec0eea1e4
Etc/GMT+8	Etc/GMT+8	388225505859c0bd9cb71ddfc4835b6361c30c099243b8b66405205fb1318e0c
Etc/GMT+9	Etc/GMT+9	d6fa642283ea062c035b31fe7cb171c0d6e674a458ee6a9d889858408995c5ac
Etc/GMT-0	UTC	dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7
Etc/GMT-1	Etc/GMT-1	4bcd52f59d3e57ed01e54fb44b43e76f1f1fbf6887b701352eb95993e7242eda
Etc/GMT-10	Etc/GMT-10	56f746e48a5707fc495f8a26cdfaeb1db964454ce46c26573e14eb2e781ceef9
Etc/GMT-11	Etc/GMT-11	dac60b7d5b83152cbb29cd5638f898d44aaab87c395f1e076c303540e2f585ce
Etc/GMT-12	Etc/GMT-12	89f1d5864e5f733646dc60f2fcdbfb62c2cd6b17fcb2d07832bce05940883655
Etc/GMT-13	Etc/GMT-13	08c90e45d5ec692c8bfb83749f7ec2c9cd650abdb666c5b2ba0f7f41955ed04d
Etc/GMT-14	Etc/GMT-14	34ad3b125c2e794d0e3fc80e46d717514ba0ff7bf8774e2ec5f5473149cb33d5
Etc/GMT-2	Etc/GMT-2	40c4e830b7227f54b848d3ce33132d04ba9cd6c9146272216d40232847407fdc
Etc/GMT-3	Etc/GMT-3	d7418cbdfba5689c034221e258426253f6144728c37cf725e6e827601ba03771
Etc/GMT-4	Etc/GMT-4	73a2b1defe3519192bbe4cbc93bd5d6ff5096e9cb2a763990ac8c34af8e4afab
Etc/GMT-5	Etc/GMT-5	f784ef3bc7bff2de766ecf2bcbbd2702abaf80af2a24a41323b9509d50875fe5
Etc/GMT-6	Etc/GMT-6	ddf1fc797fbed220e28e66004074342145e179ecda8faf9a69d66c40d001e1f1
Etc/GMT-7	Etc/GMT-7	0e7b1327735461818b53015bfcbd7953f19b68c17e69c2d5b0fc933724b21fe3
Etc/GMT-8	Etc/GMT-8	92f19053038d0c11bb9e1129ff0112738c65e31357897122bf102fd3d9e4aff8
Etc/GMT-9	Etc/GMT-9	535591146590016f752572bdf606352bd774ac56580d61f30d4477cfbd4b87a6
Etc/GMT0	UTC	dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7
Etc/Greenwich	UTC	dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7
Etc/UCT	UTC	fddce1e648a1732ac29afd9a16151b2973cdf082e7ec0c690f7e42be6b598b93
Etc/UTC	UTC	fddce1e648a1732ac29afd9a16151b2973cdf082e7ec0c690f7e42be6b598b93
Etc/Universal	UTC	fddce1e648a1732ac29afd9a16151b2973cdf082e7ec0c690f7e42be6b598b93
Etc/Zulu	UTC	fddce1e648a1732ac29afd9a16151b2973cdf082e7ec0c690f7e42be6b598b93
Europe/Amsterdam	Europe/Amsterdam	b10f9542a8509f0a63ebca78e3d80432dd86b8ea296400280febd9cfa76e8288
Europe/Andorra	Europe/Andorra	95eb93c84e2e76e2015f46876ffecf2bf2a5b25a564b24ba7b4492f3884a16b1
Europe/Astrakhan	Europe/Astrakhan	3f7139503810e20aac322f8a74c016c0e492b6881d70d97dacb31551da452d72
Europe/Athens	Europe/Athens	f1fd678b0548e329b38934f6281255e698dfa761ad1ff841f6ccb79606c61345
Europe/Belfast	Europe/London	676541f0b8ad457c744c093f807589adcad909e3fd03f901787d08786eedbd33
Europe/Belgrade	Europe/Belgrade	a8c964f3eaa7a209d9a650fb16c68c003e9a5fc62ffbbb10fa849d54fb3662d6
Europe/Berlin	Europe/Berlin	a7fd9932d785d4d690900b834c3563c1810c1cf2e01711bcc0926af6c0767cb7
Europe/Bratislava	Europe/Bratislava	f69420d1cb383d4a20e566a41fa7fb096ea1e295664d3076e4f1851608a3da2a
Europe/Brussels	Europe/Brussels	b10f9542a8509f0a63ebca78e3d80432dd86b8ea296400280febd9cfa76e8288
Europe/Bucharest	Europe/Bucharest	898ef81fde9a693309be6a80873528488f128d952d3efbf83c61780a5c059ba5
Europe/Budapest	Europe/Budapest	a8dafebda9680c8d667afb905ea38c90e848713d7de0473338a2228f1ac3315f
Europe/Busingen	Europe/Busingen	199062b1c30cfeb2375ec84c56df52be51891986a6293b7a124d3a62509f45e9
Europe/Chisinau	Europe/Chisinau	439e1ca44e245387148c1141d7d7c5e84bcca73188ff85351a126c8deea0e12e
Europe/Copenhagen	Europe/Copenhagen	a7fd9932d785d4d690900b834c3563c1810c1cf2e01711bcc0926af6c0767cb7
Europe/Dublin	Europe/Dublin	fe9a7bce7d31709ac5d0c26b5d51f3a54a3e6b7095cbabcc3b74c41119e2941a
Europe/Gibraltar	Europe/Gibraltar	b758609434cb50816ab3dd6763996e94dee8c64a005c79e1d338f268a1b66c6f
Europe/Guernsey	Europe/Guernsey	676541f0b8ad457c744c093f807589adcad909e3fd03f901787d08786eedbd33
Europe/Helsinki	Europe/Helsinki	71ca4af5998f09990c5e875d350fc3c8e34f280bae6fe14f36d4692face7a563
Europe/Isle_of_Man	Europe/Isle_of_Man	676541f0b8ad457c744c093f807589adcad909e3fd03f901787d08786eedbd33
Europe/Istanbul	Europe/Istanbul	2a7163b16b94806f69991348e7d0a60c46eb61b1f0305f5f4b83f613db10806f
Europe/Jersey	Europe/Jersey	676541f0b8ad457c744c093f807589adcad909e3fd03f901787d08786eedbd33
